,t,epsilon,samples,w,particle_id,distance,par_name,par_val,sumstat_name,sumstat_val
0,0,172.9387745791963,302,0.01,2,172.25173673167487,erode__k_depth_scale,2585.386849248904,data,"[[  103.43317581   359.11793424   827.96740316 ...     0.
      0.             0.        ]
 [  124.72903324   433.09175354   998.25981586 ...     0.
      0.             0.        ]
 [  134.96453585   455.91576252  1048.98748525 ...     0.
      0.             0.        ]
 ...
 [ -151.24648192  -526.81215943 -1214.15063674 ... -5631.17427027
  -5335.64472281 -4773.36713493]
 [ -152.06807908  -529.67389457 -1220.74611388 ... -5661.76378695
  -5364.62887166 -4799.29689426]
 [ -152.31597803  -530.53736051 -1222.73615473 ... -5670.99350399
  -5373.3742041  -4807.12063153]]"
1,0,172.9387745791963,302,0.01,2,172.25173673167487,erode__k_factor,-2.4722745134260515,data,"[[  103.43317581   359.11793424   827.96740316 ...     0.
      0.             0.        ]
 [  124.72903324   433.09175354   998.25981586 ...     0.
      0.             0.        ]
 [  134.96453585   455.91576252  1048.98748525 ...     0.
      0.             0.        ]
 ...
 [ -151.24648192  -526.81215943 -1214.15063674 ... -5631.17427027
  -5335.64472281 -4773.36713493]
 [ -152.06807908  -529.67389457 -1220.74611388 ... -5661.76378695
  -5364.62887166 -4799.29689426]
 [ -152.31597803  -530.53736051 -1222.73615473 ... -5670.99350399
  -5373.3742041  -4807.12063153]]"
2,0,172.9387745791963,302,0.01,2,172.25173673167487,erode__k_depth_scale,2585.386849248904,params_for_record,[-2.47227451e+00  2.58538685e+03]
3,0,172.9387745791963,302,0.01,2,172.25173673167487,erode__k_factor,-2.4722745134260515,params_for_record,[-2.47227451e+00  2.58538685e+03]
4,0,172.9387745791963,302,0.01,3,109.01659820040562,erode__k_depth_scale,21792.776255560915,data,"[[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  6.52726886e+01
   8.09800459e-16  0.00000000e+00]
 [ 5.40328885e+00  0.00000000e+00  2.64173026e+02 ...  2.41311896e+02
   9.32808124e-16  0.00000000e+00]
 ...
 [-1.51246482e+02 -5.26812159e+02 -1.21415064e+03 ... -5.63117427e+03
  -5.33564472e+03 -4.77336713e+03]
 [-1.52068079e+02 -5.29673895e+02 -1.22074611e+03 ... -5.66176379e+03
  -5.36462887e+03 -4.79929689e+03]
 [-1.52315978e+02 -5.30537361e+02 -1.22273615e+03 ... -5.67099350e+03
  -5.37337420e+03 -4.80712063e+03]]"
5,0,172.9387745791963,302,0.01,3,109.01659820040562,erode__k_factor,-0.8090681059451912,data,"[[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  6.52726886e+01
   8.09800459e-16  0.00000000e+00]
 [ 5.40328885e+00  0.00000000e+00  2.64173026e+02 ...  2.41311896e+02
   9.32808124e-16  0.00000000e+00]
 ...
 [-1.51246482e+02 -5.26812159e+02 -1.21415064e+03 ... -5.63117427e+03
  -5.33564472e+03 -4.77336713e+03]
 [-1.52068079e+02 -5.29673895e+02 -1.22074611e+03 ... -5.66176379e+03
  -5.36462887e+03 -4.79929689e+03]
 [-1.52315978e+02 -5.30537361e+02 -1.22273615e+03 ... -5.67099350e+03
  -5.37337420e+03 -4.80712063e+03]]"
6,0,172.9387745791963,302,0.01,3,109.01659820040562,erode__k_depth_scale,21792.776255560915,params_for_record,[-8.09068106e-01  2.17927763e+04]
7,0,172.9387745791963,302,0.01,3,109.01659820040562,erode__k_factor,-0.8090681059451912,params_for_record,[-8.09068106e-01  2.17927763e+04]
8,0,172.9387745791963,302,0.01,4,149.95630140355163,erode__k_depth_scale,3037.484245961696,data,"[[  103.34393204   359.12898173   597.20926891 ...     0.
      0.             0.        ]
 [  124.64056775   432.33475133   997.9957761  ...     0.
      0.             0.        ]
 [  134.87643758   455.16194691  1048.71452666 ...     0.
      0.             0.        ]
 ...
 [ -151.24648192  -526.81215943 -1214.15063674 ... -5631.17427027
  -5335.64472281 -4773.36713493]
 [ -152.06807908  -529.67389457 -1220.74611388 ... -5661.76378695
  -5364.62887166 -4799.29689426]
 [ -152.31597803  -530.53736051 -1222.73615473 ... -5670.99350399
  -5373.3742041  -4807.12063153]]"
9,0,172.9387745791963,302,0.01,4,149.95630140355163,erode__k_factor,-1.833492982925213,data,"[[  103.34393204   359.12898173   597.20926891 ...     0.
      0.             0.        ]
 [  124.64056775   432.33475133   997.9957761  ...     0.
      0.             0.        ]
 [  134.87643758   455.16194691  1048.71452666 ...     0.
      0.             0.        ]
 ...
 [ -151.24648192  -526.81215943 -1214.15063674 ... -5631.17427027
  -5335.64472281 -4773.36713493]
 [ -152.06807908  -529.67389457 -1220.74611388 ... -5661.76378695
  -5364.62887166 -4799.29689426]
 [ -152.31597803  -530.53736051 -1222.73615473 ... -5670.99350399
  -5373.3742041  -4807.12063153]]"
10,0,172.9387745791963,302,0.01,4,149.95630140355163,erode__k_depth_scale,3037.484245961696,params_for_record,[-1.83349298e+00  3.03748425e+03]
11,0,172.9387745791963,302,0.01,4,149.95630140355163,erode__k_factor,-1.833492982925213,params_for_record,[-1.83349298e+00  3.03748425e+03]
12,0,172.9387745791963,302,0.01,5,110.36822723620396,erode__k_depth_scale,20499.02647521388,data,"[[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.52323415e-17
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  3.31194921e+02
   8.80298771e+01  1.12205068e-15]
 [ 5.40328885e+00  0.00000000e+00  0.00000000e+00 ...  5.84706195e+02
   3.28898887e+02  4.56626530e-15]
 ...
 [-1.51246482e+02 -5.26812159e+02 -1.21415064e+03 ... -5.63117427e+03
  -5.33564472e+03 -4.77336713e+03]
 [-1.52068079e+02 -5.29673895e+02 -1.22074611e+03 ... -5.66176379e+03
  -5.36462887e+03 -4.79929689e+03]
 [-1.52315978e+02 -5.30537361e+02 -1.22273615e+03 ... -5.67099350e+03
  -5.37337420e+03 -4.80712063e+03]]"
13,0,172.9387745791963,302,0.01,5,110.36822723620396,erode__k_factor,-0.5121236477465638,data,"[[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.52323415e-17
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  3.31194921e+02
   8.80298771e+01  1.12205068e-15]
 [ 5.40328885e+00  0.00000000e+00  0.00000000e+00 ...  5.84706195e+02
   3.28898887e+02  4.56626530e-15]
 ...
 [-1.51246482e+02 -5.26812159e+02 -1.21415064e+03 ... -5.63117427e+03
  -5.33564472e+03 -4.77336713e+03]
 [-1.52068079e+02 -5.29673895e+02 -1.22074611e+03 ... -5.66176379e+03
  -5.36462887e+03 -4.79929689e+03]
 [-1.52315978e+02 -5.30537361e+02 -1.22273615e+03 ... -5.67099350e+03
  -5.37337420e+03 -4.80712063e+03]]"
14,0,172.9387745791963,302,0.01,5,110.36822723620396,erode__k_depth_scale,20499.02647521388,params_for_record,[-5.12123648e-01  2.04990265e+04]
15,0,172.9387745791963,302,0.01,5,110.36822723620396,erode__k_factor,-0.5121236477465638,params_for_record,[-5.12123648e-01  2.04990265e+04]
16,0,172.9387745791963,302,0.01,6,108.8999903884761,erode__k_depth_scale,10931.43609789478,data,"[[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  8.49647977e+01
   8.06252161e-16  0.00000000e+00]
 [ 5.40328885e+00  0.00000000e+00  9.22165795e+01 ...  2.65685296e+02
   9.81233507e+00  1.10785749e-16]
 ...
 [-1.51246482e+02 -5.26812159e+02 -1.21415064e+03 ... -5.63117427e+03
  -5.33564472e+03 -4.77336713e+03]
 [-1.52068079e+02 -5.29673895e+02 -1.22074611e+03 ... -5.66176379e+03
  -5.36462887e+03 -4.79929689e+03]
 [-1.52315978e+02 -5.30537361e+02 -1.22273615e+03 ... -5.67099350e+03
  -5.37337420e+03 -4.80712063e+03]]"
17,0,172.9387745791963,302,0.01,6,108.8999903884761,erode__k_factor,-0.7126378375440368,data,"[[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  8.49647977e+01
   8.06252161e-16  0.00000000e+00]
 [ 5.40328885e+00  0.00000000e+00  9.22165795e+01 ...  2.65685296e+02
   9.81233507e+00  1.10785749e-16]
 ...
 [-1.51246482e+02 -5.26812159e+02 -1.21415064e+03 ... -5.63117427e+03
  -5.33564472e+03 -4.77336713e+03]
 [-1.52068079e+02 -5.29673895e+02 -1.22074611e+03 ... -5.66176379e+03
  -5.36462887e+03 -4.79929689e+03]
 [-1.52315978e+02 -5.30537361e+02 -1.22273615e+03 ... -5.67099350e+03
  -5.37337420e+03 -4.80712063e+03]]"
18,0,172.9387745791963,302,0.01,6,108.8999903884761,erode__k_depth_scale,10931.43609789478,params_for_record,[-7.12637838e-01  1.09314361e+04]
19,0,172.9387745791963,302,0.01,6,108.8999903884761,erode__k_factor,-0.7126378375440368,params_for_record,[-7.12637838e-01  1.09314361e+04]
