,t,epsilon,samples,w,particle_id,distance,par_name,par_val,sumstat_name,sumstat_val
0,0,101.99365262587274,328,0.01,2,86.46437230230116,erode__k_depth_scale,38636.91969801074,data,"[[ 1.80814183e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 4.57365022e-01  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 3.11250565e+00  2.53312421e+02  6.50360441e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-2.65251312e+00 -2.90411948e+02 -7.51591705e+02 ... -4.77056143e+03
  -4.52660427e+03 -4.21290585e+03]
 [-2.66692203e+00 -2.91989516e+02 -7.55674482e+02 ... -4.79647595e+03
  -4.55119357e+03 -4.23579109e+03]
 [-2.67126961e+00 -2.92465513e+02 -7.56906370e+02 ... -4.80429509e+03
  -4.55861286e+03 -4.24269621e+03]]"
1,0,101.99365262587274,328,0.01,2,86.46437230230116,erode__k_factor,-1.832222959874815,data,"[[ 1.80814183e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 4.57365022e-01  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 3.11250565e+00  2.53312421e+02  6.50360441e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-2.65251312e+00 -2.90411948e+02 -7.51591705e+02 ... -4.77056143e+03
  -4.52660427e+03 -4.21290585e+03]
 [-2.66692203e+00 -2.91989516e+02 -7.55674482e+02 ... -4.79647595e+03
  -4.55119357e+03 -4.23579109e+03]
 [-2.67126961e+00 -2.92465513e+02 -7.56906370e+02 ... -4.80429509e+03
  -4.55861286e+03 -4.24269621e+03]]"
2,0,101.99365262587274,328,0.01,2,86.46437230230116,erode__k_depth_scale,38636.91969801074,params_for_record,[-1.83222296e+00  3.86369197e+04]
3,0,101.99365262587274,328,0.01,2,86.46437230230116,erode__k_factor,-1.832222959874815,params_for_record,[-1.83222296e+00  3.86369197e+04]
4,0,101.99365262587274,328,0.01,3,93.59490391013414,erode__k_depth_scale,25514.965119101355,data,"[[ 1.89445698e+00  1.98102624e+02  5.12688391e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.62954600e+00  2.38442171e+02  6.16760969e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.62954600e+00  2.50919792e+02  6.49725383e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-2.65251312e+00 -2.90411948e+02 -7.51591705e+02 ... -4.77056143e+03
  -4.52660427e+03 -4.21290585e+03]
 [-2.66692203e+00 -2.91989516e+02 -7.55674482e+02 ... -4.79647595e+03
  -4.55119357e+03 -4.23579109e+03]
 [-2.67126961e+00 -2.92465513e+02 -7.56906370e+02 ... -4.80429509e+03
  -4.55861286e+03 -4.24269621e+03]]"
5,0,101.99365262587274,328,0.01,3,93.59490391013414,erode__k_factor,-2.377960427304081,data,"[[ 1.89445698e+00  1.98102624e+02  5.12688391e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.62954600e+00  2.38442171e+02  6.16760969e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.62954600e+00  2.50919792e+02  6.49725383e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-2.65251312e+00 -2.90411948e+02 -7.51591705e+02 ... -4.77056143e+03
  -4.52660427e+03 -4.21290585e+03]
 [-2.66692203e+00 -2.91989516e+02 -7.55674482e+02 ... -4.79647595e+03
  -4.55119357e+03 -4.23579109e+03]
 [-2.67126961e+00 -2.92465513e+02 -7.56906370e+02 ... -4.80429509e+03
  -4.55861286e+03 -4.24269621e+03]]"
6,0,101.99365262587274,328,0.01,3,93.59490391013414,erode__k_depth_scale,25514.965119101355,params_for_record,[-2.37796043e+00  2.55149651e+04]
7,0,101.99365262587274,328,0.01,3,93.59490391013414,erode__k_factor,-2.377960427304081,params_for_record,[-2.37796043e+00  2.55149651e+04]
8,0,101.99365262587274,328,0.01,4,96.07753050250831,erode__k_depth_scale,33111.406666840456,data,"[[ 1.92366306e+00  1.97986699e+02  5.12755656e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.65874244e+00  2.38328058e+02  6.16827418e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.65874244e+00  2.50806209e+02  6.49793229e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-2.65251312e+00 -2.90411948e+02 -7.51591705e+02 ... -4.77056143e+03
  -4.52660427e+03 -4.21290585e+03]
 [-2.66692203e+00 -2.91989516e+02 -7.55674482e+02 ... -4.79647595e+03
  -4.55119357e+03 -4.23579109e+03]
 [-2.67126961e+00 -2.92465513e+02 -7.56906370e+02 ... -4.80429509e+03
  -4.55861286e+03 -4.24269621e+03]]"
9,0,101.99365262587274,328,0.01,4,96.07753050250831,erode__k_factor,-2.5421758112947623,data,"[[ 1.92366306e+00  1.97986699e+02  5.12755656e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.65874244e+00  2.38328058e+02  6.16827418e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.65874244e+00  2.50806209e+02  6.49793229e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-2.65251312e+00 -2.90411948e+02 -7.51591705e+02 ... -4.77056143e+03
  -4.52660427e+03 -4.21290585e+03]
 [-2.66692203e+00 -2.91989516e+02 -7.55674482e+02 ... -4.79647595e+03
  -4.55119357e+03 -4.23579109e+03]
 [-2.67126961e+00 -2.92465513e+02 -7.56906370e+02 ... -4.80429509e+03
  -4.55861286e+03 -4.24269621e+03]]"
10,0,101.99365262587274,328,0.01,4,96.07753050250831,erode__k_depth_scale,33111.406666840456,params_for_record,[-2.54217581e+00  3.31114067e+04]
11,0,101.99365262587274,328,0.01,4,96.07753050250831,erode__k_factor,-2.5421758112947623,params_for_record,[-2.54217581e+00  3.31114067e+04]
12,0,101.99365262587274,328,0.01,5,86.20811908200805,erode__k_depth_scale,27780.23963567743,data,"[[ 2.41127172e-01  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.67025944e-01  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.31269152e+00  2.52277495e+02  6.48915174e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-2.65251312e+00 -2.90411948e+02 -7.51591705e+02 ... -4.77056143e+03
  -4.52660427e+03 -4.21290585e+03]
 [-2.66692203e+00 -2.91989516e+02 -7.55674482e+02 ... -4.79647595e+03
  -4.55119357e+03 -4.23579109e+03]
 [-2.67126961e+00 -2.92465513e+02 -7.56906370e+02 ... -4.80429509e+03
  -4.55861286e+03 -4.24269621e+03]]"
13,0,101.99365262587274,328,0.01,5,86.20811908200805,erode__k_factor,-1.615433200377323,data,"[[ 2.41127172e-01  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.67025944e-01  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.31269152e+00  2.52277495e+02  6.48915174e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-2.65251312e+00 -2.90411948e+02 -7.51591705e+02 ... -4.77056143e+03
  -4.52660427e+03 -4.21290585e+03]
 [-2.66692203e+00 -2.91989516e+02 -7.55674482e+02 ... -4.79647595e+03
  -4.55119357e+03 -4.23579109e+03]
 [-2.67126961e+00 -2.92465513e+02 -7.56906370e+02 ... -4.80429509e+03
  -4.55861286e+03 -4.24269621e+03]]"
14,0,101.99365262587274,328,0.01,5,86.20811908200805,erode__k_depth_scale,27780.23963567743,params_for_record,[-1.61543320e+00  2.77802396e+04]
15,0,101.99365262587274,328,0.01,5,86.20811908200805,erode__k_factor,-1.615433200377323,params_for_record,[-1.61543320e+00  2.77802396e+04]
