,t,epsilon,samples,w,particle_id,distance,par_name,par_val,sumstat_name,sumstat_val
0,0,140.7647939135134,274,0.01,2,132.66775347663204,erode__k_depth_scale,33067.5738327218,data,"[[  277.10108069   758.81875351  1256.74569348 ...     0.
      0.             0.        ]
 [  332.95318325   913.57190808  1512.28972846 ...     0.
      0.             0.        ]
 [  359.61121194   969.7486538   1591.82224355 ...     0.
      0.             0.        ]
 ...
 [ -404.43039389 -1111.80883182 -1842.94640264 ... -5637.98333548
  -5603.79976232 -5563.60870519]
 [ -406.62733004 -1117.8483705  -1852.95760759 ... -5668.60984018
  -5634.24057592 -5593.83119399]
 [ -407.29020743 -1119.67066909 -1855.97826954 ... -5677.85071756
  -5643.42542506 -5602.9501684 ]]"
1,0,140.7647939135134,274,0.01,2,132.66775347663204,erode__k_factor,-3.457282433524221,data,"[[  277.10108069   758.81875351  1256.74569348 ...     0.
      0.             0.        ]
 [  332.95318325   913.57190808  1512.28972846 ...     0.
      0.             0.        ]
 [  359.61121194   969.7486538   1591.82224355 ...     0.
      0.             0.        ]
 ...
 [ -404.43039389 -1111.80883182 -1842.94640264 ... -5637.98333548
  -5603.79976232 -5563.60870519]
 [ -406.62733004 -1117.8483705  -1852.95760759 ... -5668.60984018
  -5634.24057592 -5593.83119399]
 [ -407.29020743 -1119.67066909 -1855.97826954 ... -5677.85071756
  -5643.42542506 -5602.9501684 ]]"
2,0,140.7647939135134,274,0.01,2,132.66775347663204,erode__k_depth_scale,33067.5738327218,params_for_record,[-3.45728243e+00  3.30675738e+04]
3,0,140.7647939135134,274,0.01,2,132.66775347663204,erode__k_factor,-3.457282433524221,params_for_record,[-3.45728243e+00  3.30675738e+04]
4,0,140.7647939135134,274,0.01,3,117.20522202216284,erode__k_depth_scale,3911.8231010044806,data,"[[    0.             0.            84.0259661  ...     0.
      0.             0.        ]
 [    0.            55.98503211   516.61446097 ...     0.
      0.             0.        ]
 [  360.18319586   967.75432752  1592.64406289 ...     0.
      0.             0.        ]
 ...
 [ -404.43039389 -1111.80883182 -1842.94640264 ... -5637.98333548
  -5603.79976232 -5563.60870519]
 [ -406.62733004 -1117.8483705  -1852.95760759 ... -5668.60984018
  -5634.24057592 -5593.83119399]
 [ -407.29020743 -1119.67066909 -1855.97826954 ... -5677.85071756
  -5643.42542506 -5602.9501684 ]]"
5,0,140.7647939135134,274,0.01,3,117.20522202216284,erode__k_factor,-0.9874845361057156,data,"[[    0.             0.            84.0259661  ...     0.
      0.             0.        ]
 [    0.            55.98503211   516.61446097 ...     0.
      0.             0.        ]
 [  360.18319586   967.75432752  1592.64406289 ...     0.
      0.             0.        ]
 ...
 [ -404.43039389 -1111.80883182 -1842.94640264 ... -5637.98333548
  -5603.79976232 -5563.60870519]
 [ -406.62733004 -1117.8483705  -1852.95760759 ... -5668.60984018
  -5634.24057592 -5593.83119399]
 [ -407.29020743 -1119.67066909 -1855.97826954 ... -5677.85071756
  -5643.42542506 -5602.9501684 ]]"
6,0,140.7647939135134,274,0.01,3,117.20522202216284,erode__k_depth_scale,3911.8231010044806,params_for_record,[-9.87484536e-01  3.91182310e+03]
7,0,140.7647939135134,274,0.01,3,117.20522202216284,erode__k_factor,-0.9874845361057156,params_for_record,[-9.87484536e-01  3.91182310e+03]
8,0,140.7647939135134,274,0.01,4,110.4238715623496,erode__k_depth_scale,11925.89796037586,data,"[[  275.69450254   757.3656859   1014.20715491 ...     0.
      0.             0.        ]
 [  333.87885678   913.28818766  1512.00903881 ...     0.
      0.             0.        ]
 [  360.52836463   969.41393517  1591.40563238 ...     0.
      0.             0.        ]
 ...
 [ -404.43039389 -1111.80883182 -1842.94640264 ... -5637.98333548
  -5603.79976232 -5563.60870519]
 [ -406.62733004 -1117.8483705  -1852.95760759 ... -5668.60984018
  -5634.24057592 -5593.83119399]
 [ -407.29020743 -1119.67066909 -1855.97826954 ... -5677.85071756
  -5643.42542506 -5602.9501684 ]]"
9,0,140.7647939135134,274,0.01,4,110.4238715623496,erode__k_factor,-1.4036439572941175,data,"[[  275.69450254   757.3656859   1014.20715491 ...     0.
      0.             0.        ]
 [  333.87885678   913.28818766  1512.00903881 ...     0.
      0.             0.        ]
 [  360.52836463   969.41393517  1591.40563238 ...     0.
      0.             0.        ]
 ...
 [ -404.43039389 -1111.80883182 -1842.94640264 ... -5637.98333548
  -5603.79976232 -5563.60870519]
 [ -406.62733004 -1117.8483705  -1852.95760759 ... -5668.60984018
  -5634.24057592 -5593.83119399]
 [ -407.29020743 -1119.67066909 -1855.97826954 ... -5677.85071756
  -5643.42542506 -5602.9501684 ]]"
10,0,140.7647939135134,274,0.01,4,110.4238715623496,erode__k_depth_scale,11925.89796037586,params_for_record,[-1.40364396e+00  1.19258980e+04]
11,0,140.7647939135134,274,0.01,4,110.4238715623496,erode__k_factor,-1.4036439572941175,params_for_record,[-1.40364396e+00  1.19258980e+04]
12,0,140.7647939135134,274,0.01,5,121.48776364015903,erode__k_depth_scale,5404.5256027716705,data,"[[  277.12213979   759.20839818  1256.7314289  ...     0.
      0.             0.        ]
 [  332.97382505   913.94291318  1512.24273568 ...     0.
      0.             0.        ]
 [  359.63166364   970.10715757  1591.75834486 ...     0.
      0.             0.        ]
 ...
 [ -404.43039389 -1111.80883182 -1842.94640264 ... -5637.98333548
  -5603.79976232 -5563.60870519]
 [ -406.62733004 -1117.8483705  -1852.95760759 ... -5668.60984018
  -5634.24057592 -5593.83119399]
 [ -407.29020743 -1119.67066909 -1855.97826954 ... -5677.85071756
  -5643.42542506 -5602.9501684 ]]"
13,0,140.7647939135134,274,0.01,5,121.48776364015903,erode__k_factor,-2.351207265962329,data,"[[  277.12213979   759.20839818  1256.7314289  ...     0.
      0.             0.        ]
 [  332.97382505   913.94291318  1512.24273568 ...     0.
      0.             0.        ]
 [  359.63166364   970.10715757  1591.75834486 ...     0.
      0.             0.        ]
 ...
 [ -404.43039389 -1111.80883182 -1842.94640264 ... -5637.98333548
  -5603.79976232 -5563.60870519]
 [ -406.62733004 -1117.8483705  -1852.95760759 ... -5668.60984018
  -5634.24057592 -5593.83119399]
 [ -407.29020743 -1119.67066909 -1855.97826954 ... -5677.85071756
  -5643.42542506 -5602.9501684 ]]"
14,0,140.7647939135134,274,0.01,5,121.48776364015903,erode__k_depth_scale,5404.5256027716705,params_for_record,[-2.35120727e+00  5.40452560e+03]
15,0,140.7647939135134,274,0.01,5,121.48776364015903,erode__k_factor,-2.351207265962329,params_for_record,[-2.35120727e+00  5.40452560e+03]
